rutemisor,tipodte,fchemis,folio,rutrecep,nrolindet,nmbitem,qtyitem,prcitem,montoitem,cmnarecep,cmnaorigen
702511,33,2018-10-11,5483286,768798,3,HUGGIES A.SEC TOY G. 4x26,1.000000,12404.000000,12404.0000,ESTACION CENTRAL,NOGALES
702511,33,2018-10-11,5483286,768798,4,SOFT SUAV CLASSIC SACH 1x75ml,1.000000,193.000000,193.0000,ESTACION CENTRAL,NOGALES
702511,33,2018-10-11,5483286,768798,5,DISTRIBUCION Y LOGISTICA,1.000000,399.000000,399.0000,ESTACION CENTRAL,NOGALES
764815,33,2018-10-02,2490367,768798,1,POROTOS NEGROS WASIL TETRA     380 G,8.000000,1092.780000,5371.0000,ESTACION CENTRAL,QUILICURA
764815,33,2018-10-02,2490367,768798,2,LENTEJAS WASIL TETRA      380 G,8.000000,1092.780000,5976.0000,ESTACION CENTRAL,QUILICURA
764815,33,2018-10-02,2490367,768798,3,CEP.COLG.PREM.ULTRA LLEV14/PG12    14 UND,1.000000,6108.410000,5318.0000,ESTACION CENTRAL,QUILICURA
764815,33,2018-10-02,2490367,768798,4,HIG.CONFORT DOBLE HOJA 27MTS    12 UND (4),2.000000,14906.400000,16639.0000,ESTACION CENTRAL,QUILICURA
764815,33,2018-10-02,2490367,768798,5,ARROZ LOS CHINOS G2 PREGRANEADO   1 KG (10),1.000000,8870.700000,6126.0000,ESTACION CENTRAL,QUILICURA
764815,33,2018-10-02,2490367,768798,6,GALL.OREO REGULAR     126 G (30),1.000000,15287.100000,13694.0000,ESTACION CENTRAL,QUILICURA
33612,33,2018-06-01,10885,190824,1,palacho de goma,1.000000,3739.000000,3739.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-06-01,10885,190824,2,antiparra,1.000000,1260.000000,1260.0000,VINA DEL MAR,VILLA ALEMANA
33612,33,2018-06-01,10889,762212,1,galon bekron ac,1.000000,5000.000000,5000.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-06-01,10889,762212,2,caja distribucion,3.000000,294.000000,882.0000,VILLA ALEMANA,VILLA ALEMANA
33612,33,2018-06-01,10889,762212,3,lija fierro,2.000000,462.000000,924.0000,VILLA ALEMANA,VILLA ALEMANA
760502,33,2018-10-09,655100,768798,1,BEB ENERGETICA MONSTER ENERGY 473CC,24.000000,721.900000,17326.0000,ESTACION CENTRAL,Pedro Aguirre C
33612,33,2018-05-28,10850,764041,1,K CLAVO 4,2.000000,1218.000000,2436.0000,VILLA ALEMANA,VILLA ALEMANA
763759,33,2018-10-25,68596,93567,1,LONGANIZA,5.100000,2690.000000,13719.0000,PUENTE ALTO,QUINTA NORMAL
766592,33,2018-08-29,2928,768798,1,palta hass,16.500000,1596.000000,26334.0000,EST CENTRAL,PEDRO AGUIRRE CERDA
767538,33,2018-10-30,9361,768798,1,Mani Salado 150 grs,1.000000,5882.000000,5882.0000,EST CENTRAL,NUNOA
767538,33,2018-10-30,9361,768798,2,Mani Salado 250 grs,1.000000,4622.000000,4622.0000,EST CENTRAL,NUNOA
767538,33,2018-10-30,9361,768798,3,Tocineta 150 grs,2.000000,4034.000000,8068.0000,EST CENTRAL,NUNOA
767538,33,2018-10-30,9361,768798,4,Tocineta 40 grs,1.000000,3529.000000,3529.0000,EST CENTRAL,NUNOA
767538,33,2018-10-30,9361,768798,5,Mani Salado 80 grs,1.000000,3193.000000,3193.0000,EST CENTRAL,NUNOA
818617,33,2018-09-30,2068,768798,1,KILOS PAN CORRIENTE,928.000000,798.000000,740840.0000,EST.CENTRAL,ESTACION CENTRAL
818617,33,2018-10-31,2159,768798,1,KILOS PAN CORRIENTE,1370.000000,798.000000,1093697.0000,EST.CENTRAL,ESTACION CENTRAL
767538,33,2018-09-06,7285,768798,1,Tocineta 150gr,4.000000,4034.000000,16136.0000,EST CENTRAL,NUNOA
799842,33,2018-09-26,67817103,768798,1,Choclo Trozo Bolsa 200 grs,2.000000,1500.000000,3000.0000,Estaci?n Central,CERRILLOS
799842,33,2018-09-26,67817103,768798,2,Hamburguesa de Vacuno 100 grs,5.600000,3400.000000,19040.0000,Estaci?n Central,CERRILLOS
799842,33,2018-09-26,67817103,768798,3,Ensalada Primavera Bolsa 200 grs,2.400000,1375.000000,3300.0000,Estaci?n Central,CERRILLOS
799842,33,2018-09-26,67817103,768798,4,Crocante de Pollo 100 grs,6.000000,2050.000000,12300.0000,Estaci?n Central,CERRILLOS
799842,33,2018-09-26,67817103,768798,5,Filete de Pollo,7.000000,2903.000000,20320.0000,Estaci?n Central,CERRILLOS
799842,33,2018-09-29,67817262,768798,1,Jam?n Sandwich,7.080000,1650.000000,11682.0000,Estaci?n Central,CERRILLOS
799842,33,2018-09-29,67817262,768798,2,Hamburguesa de Vacuno 185 grs,2.775000,2573.000000,7140.0000,Estaci?n Central,CERRILLOS
799842,33,2018-09-29,67817262,768798,3,Filete de Pollo,7.000000,2903.000000,20320.0000,Estaci?n Central,CERRILLOS
799842,33,2018-10-20,67818067,768798,1,Sofrito Bolsa 150 grs,2.100000,1333.000000,2800.0000,Estaci?n Central,CERRILLOS
799842,33,2018-10-20,67818067,768798,2,Papa Prefrita Bolsa 500 grs,12.500000,1230.000000,15375.0000,Estaci?n Central,CERRILLOS
799842,33,2018-10-20,67818067,768798,3,Nugget de Pollo Bolsa 400 grs,4.800000,1975.000000,9480.0000,Estaci?n Central,CERRILLOS
799842,33,2018-10-20,67818067,768798,4,Arveja Grano Bolsa 200 grs,2.400000,1375.000000,3300.0000,Estaci?n Central,CERRILLOS
826235,33,2018-08-15,29841181,768798,1,Pan Blanco Mediano 580g ID,4.000000,1304.000000,5216.0000,Estacion Ce,Quilicura
826235,33,2018-08-15,29841181,768798,2,7216Mankeke 4p 100g MLA,25.000000,323.000000,8075.0000,Estacion Ce,Quilicura
826235,33,2018-08-15,29841181,768798,3,20726 Pinguino 120g MLA,44.000000,388.000000,17072.0000,Estacion Ce,Quilicura
826235,33,2018-08-15,29841181,768798,4,24956 Gansito Term 50g MLA,15.000000,226.000000,3390.0000,Estacion Ce,Quilicura
826235,33,2018-08-15,29841181,768798,5,28555 Pan Hamburguesa 8p 520g ID,3.000000,1164.000000,3492.0000,Estacion Ce,Quilicura
826235,33,2018-08-15,29841181,768798,6,29446 Pan Blanco LV 400g Promo ID,6.000000,680.000000,4080.0000,Estacion Ce,Quilicura
826235,33,2018-08-15,29841181,768798,7,29461 Pan Linaza Chia 380g FUC,3.000000,776.000000,2328.0000,Estacion Ce,Quilicura
826235,33,2018-08-15,29841181,768798,8,44169Rayita Vainilla 2p 60g Trad MLA,25.000000,194.000000,4850.0000,Estacion Ce,Quilicura
826235,33,2018-08-15,29841181,768798,9,Rayita Frutilla 2p 60g MLA,12.000000,194.000000,2328.0000,Estacion Ce,Quilicura
799842,33,2018-11-07,67843658,768798,1,Nugget de Pollo Bolsa 400 grs,4.800000,1975.000000,9480.0000,Estaci?n Central,CERRILLOS
799842,33,2018-11-07,67843658,768798,2,Papa Prefrita Bolsa 500 grs,12.500000,1230.000000,15375.0000,Estaci?n Central,CERRILLOS
799842,33,2018-11-07,67843658,768798,3,Ensalada Primavera Bolsa 200 grs,5.000000,1325.000000,6625.0000,Estaci?n Central,CERRILLOS
799842,33,2018-11-07,67843658,768798,4,Poroto Verde Corte Franc?s 150 grs.,1.800000,1528.000000,2750.0000,Estaci?n Central,CERRILLOS
799842,33,2018-11-07,67843658,768798,5,Choclo Grano Bolsa 200 grs,2.400000,1375.000000,3300.0000,Estaci?n Central,CERRILLOS
801863,33,2018-08-16,27900335,768798,1,VIENESA 20 x 5 SJ,5.000000,2198.000000,6250.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-02,27783325,768798,1,VIENESA 20 x 5 SJ,5.000000,2198.000000,6500.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-02,27783325,768798,2,PASTA POLLO CIBOULETTE LA PREFERIDA 125G,2.000000,4085.000000,5174.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-02,27783325,768798,3,"SALAME ITALIANO LAMINADO SJ 1,6 KG.",3.200000,8559.000000,17600.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-02,27783325,768798,4,JAMON COLONIAL AUTOSERVICIO 250 GRS.,3.000000,6385.000000,15513.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-02,27783325,768798,5,PATE JAMON 125 GRS SJ,2.000000,3650.000000,5378.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-02,27783325,768798,6,SALCHICHON CERVEZA,5.420000,4854.000000,18211.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-02,27783325,768798,7,SALCHICHON CERVEZA WIN,3.355000,3601.000000,7884.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-02,27783325,768798,8,MORTADELA JAMONADA 3 KGS. SJ,6.000000,3404.000000,13200.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-10-22,28424838,768798,1,FIAMBRE JAMON SANDWICH AUTOSERV.250 GRS.,3.000000,3543.000000,8160.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-10-22,28424838,768798,2,JAMON PLANCHADO SJ.ENV.AUTOSERV.12x250g.,3.000000,4214.000000,10239.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-10-22,28424838,768798,3,JAMON PRAGA ACARAM.Env.AUTOSER.12x250 gr,3.000000,4214.000000,10239.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-10-22,28424838,768798,4,JAMON COLONIAL AUTOSERVICIO 250 GRS.,3.000000,6385.000000,15513.0000,ESTACION CENTRAL,Pudahuel
799842,33,2018-09-05,67449036,768798,1,Crocante de Pollo 100 grs,6.000000,2050.000000,12300.0000,Estaci?n Central,CERRILLOS
799842,33,2018-09-05,67449036,768798,2,Arveja Grano Bolsa 200 grs,2.400000,1375.000000,3300.0000,Estaci?n Central,CERRILLOS
799842,33,2018-09-05,67449036,768798,3,Ensalada Primavera Bolsa 200 grs,4.800000,1237.000000,5936.0000,Estaci?n Central,CERRILLOS
799842,33,2018-09-05,67449036,768798,4,Choclo Trozo Bolsa 200 grs,2.000000,1500.000000,3000.0000,Estaci?n Central,CERRILLOS
799842,33,2018-09-05,67449036,768798,5,Choclo Grano Bolsa 200 grs,2.400000,1375.000000,3300.0000,Estaci?n Central,CERRILLOS
801863,33,2018-09-25,28199694,768798,1,VIENESA 20 x 5 SJ,5.000000,2198.000000,6205.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-09-25,28199694,768798,2,VIENESA POLLO 250 GRS. SJ.,3.000000,2198.000000,3723.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-09-25,28199694,768798,3,JAMON COLONIAL AUTOSERVICIO 250 GRS.,3.000000,6385.000000,15513.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-09-25,28199694,768798,4,"PECHUGA AHUMADA,Dsp.12x250 grs.",3.000000,5561.000000,12411.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-09-25,28199694,768798,5,JAMON PLANCHADO SJ.ENV.AUTOSERV.12x250g.,3.000000,4214.000000,10239.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-09-25,28199694,768798,6,FIAMBRE JAMON SANDWICH AUTOSERV.250 GRS.,3.000000,3543.000000,8145.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-09-25,28199694,768798,7,PASTA POLLO CIBOULETTE LA PREFERIDA 125G,2.000000,4085.000000,5174.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-09-25,28199694,768798,8,SALCHICHON CERVEZA WIN,3.456000,3601.000000,7258.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-09-25,28199694,768798,9,MORTADELA JAMONADA 3 KGS. SJ,6.000000,3404.000000,12000.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-09-25,28199694,768798,10,HAMBURGUESAS 50x48 WIN,4.800000,2434.000000,6826.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-25,27982823,768798,1,FIAMBRE JAMON SANDWICH AUTOSERV.250 GRS.,6.000000,3543.000000,16290.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-25,27982823,768798,2,JAMON PLANCHADO SJ.ENV.AUTOSERV.12x250g.,3.000000,4214.000000,10239.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-25,27982823,768798,3,JAMON PRAGA ACARAM.Env.AUTOSER.12x250 gr,3.000000,4214.000000,10239.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-25,27982823,768798,4,HAMBURGUESAS 50x48 WIN,7.200000,2434.000000,9216.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-25,27982823,768798,5,SALCHICHON CERVEZA WIN,3.330000,3601.000000,7326.0000,ESTACION CENTRAL,Pudahuel
765932,33,2018-09-22,170760,768798,1,LATA ENERGI.MONSTER        473CC 47,24.000000,670.715328,16097.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,2,DISP.VITAL C/GAS 1X6  DES.1600CC 16,3.000000,1577.909244,4734.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,3,DISP.VITAL S/GAS  1X6 DES.1600CC 16,3.000000,1577.909244,4734.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,4,BOT.AQUARIUS LIMONADA    DES.1500CC,12.000000,400.620438,4807.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,5,BOT.NECTAR ANDINA NAR DES.1500CC 15,12.000000,545.628571,6548.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,6,BOT.NECTAR ANDINA DUR.DES.1500CC,12.000000,545.628571,6548.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,7,BOT.NECTAR ANDINA PIN.DES.1500CC,12.000000,545.628571,6548.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,8,BOT.BILZ             DES.2000CC,6.000000,595.954745,3576.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,9,BOT.PAP              DES.2000CC,6.000000,566.757664,3401.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,10,BOT.PEPSI              DES.3000CC 3,6.000000,747.647445,4486.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,11,BOT.LIMON SODA      DES.2000CC,6.000000,625.151825,3751.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,12,BOT.KEM PINA          DES.3000CC 30,6.000000,776.844526,4661.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,13,BOT.WATTS MARACUYA LIGH DES.1500CC,12.000000,568.785714,6825.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,14,BOT.WATTS DURAZNO     DES.1500CC 1,18.000000,568.785714,10238.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,15,BOT.WATTS NARANJA     DES.1500CC 1,12.000000,568.785714,6825.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-09-22,170760,768798,16,COSTO LOGISTICO,1.000000,20659.000000,20659.0000,ESTACION CENTRAL,SANTIAGO
801863,33,2018-09-01,28043449,768798,1,HAMBURGUESAS POLLO 50x48 WIN,2.400000,2992.000000,3072.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-09-01,28043449,768798,2,HAMBURGUESAS 50x48 WIN,7.200000,2434.000000,9216.0000,ESTACION CENTRAL,Pudahuel
767538,33,2018-10-07,8367,768798,1,Tocineta 150gr,1.000000,4034.000000,4034.0000,EST CENTRAL,NUNOA
767538,33,2018-10-07,8367,768798,2,Mani Salado 150gr,1.000000,5882.000000,5882.0000,EST CENTRAL,NUNOA
767538,33,2018-10-07,8367,768798,3,Mani Mixto 110gr,1.000000,2941.000000,2941.0000,EST CENTRAL,NUNOA
767538,33,2018-10-07,8367,768798,4,Mani Crocante 70gr,1.000000,3193.000000,3193.0000,EST CENTRAL,NUNOA
766931,33,2018-07-25,19920,768798,1,PIN+ Lector de Tarjetas,,,57983.0000,Estaci?n Central,Santiago
818617,33,2018-08-31,1975,768798,1,KILOS PAN CORRIENTE,1226.000000,798.000000,978739.0000,EST.CENTRAL,ESTACION CENTRAL
799842,33,2018-09-08,67449187,768798,1,Ensalada Primavera Bolsa 200 grs,2.400000,1375.000000,3300.0000,Estaci?n Central,CERRILLOS
799842,33,2018-09-08,67449187,768798,2,Filete de Pollo,7.000000,2903.000000,20320.0000,Estaci?n Central,CERRILLOS
801863,61,2018-08-17,4755032,768798,1,JAMON PRAGA ACARAM.SJ,4.000000,2910.000000,11640.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-15,27890830,768798,1,JAMON COLONIAL AUTOSERVICIO 250 GRS.,3.000000,6385.000000,15513.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-15,27890830,768798,2,JAMON PRAGA ACARAM.Env.AUTOSER.12x250 gr,3.000000,4214.000000,10239.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-15,27890830,768798,3,FIAMBRE JAMON SANDWICH AUTOSERV.250 GRS.,3.000000,3543.000000,8145.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-15,27890830,768798,4,JAMON PLANCHADO SJ.ENV.AUTOSERV.12x250g.,3.000000,4214.000000,10239.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-15,27890830,768798,5,MORTADELA JAMONADA 3 KGS. SJ,6.000000,3404.000000,13200.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-15,27890830,768798,6,SALCHICHON CERVEZA WIN,1.685000,3601.000000,3707.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-15,27890830,768798,7,SALCHICHON CERVEZA,2.412000,4854.000000,7477.0000,ESTACION CENTRAL,Pudahuel
799842,33,2018-10-31,67843508,768798,1,Hamburguesa de Vacuno 100 grs,5.600000,3200.000000,17920.0000,Estaci?n Central,CERRILLOS
801863,33,2018-07-25,27712219,768798,1,MORTADELA JAMONADA 3 KGS. SJ,6.000000,3404.000000,13500.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-07-25,27712219,768798,2,HAMBURGUESA 100 GRS. ANGUS LP,4.000000,5070.000000,15000.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-07-25,27712219,768798,3,VIENESA 20 x 5 SJ,5.000000,2198.000000,6250.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-07-25,27712219,768798,4,JAMON PRAGA ACARAM.Env.AUTOSER.12x250 gr,3.000000,4214.000000,10239.0000,ESTACION CENTRAL,Pudahuel
765932,33,2018-08-18,162210,768798,1,LATA ENERGIZANTE RED BULL 355CC 355,12.000000,880.921168,10571.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,2,BOT.NORDIC GINGER ALE DES.1500CC,12.000000,639.945736,7679.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,3,DISP.VITAL S/GAS  1X6 DES.1600CC 16,4.000000,1577.909244,6312.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,4,BOT.NECTAR ANDINA NAR DES.1500CC 15,12.000000,545.628571,6548.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,5,BOT.NECTAR ANDINA DUR.DES.1500CC,12.000000,545.628571,6548.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,6,BOT.NECTAR ANDINA PIN.DES.1500CC,12.000000,545.628571,6548.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,7,BOT.BILZ             DES.2000CC,6.000000,595.954745,3576.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,8,BOT.PAP              DES.2000CC,6.000000,566.757664,3401.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,9,BOT.PEPSI            DES.2000CC,12.000000,566.757664,6801.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,10,BOT.LIMON SODA      DES.2000CC,6.000000,625.151825,3751.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,11,BOT.ORANGE CRUSH DES.2000CC,6.000000,668.947445,4014.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,12,BOT.KEM PINA        DES.2000CC,6.000000,625.151825,3751.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,13,BOT.GATORADE FRU.TROPICAL 1000CC,2.000000,3656.712605,7313.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,14,BOT.GATORADE BLUE         1000CC 10,2.000000,3656.712605,7313.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,15,BOT.GATORADE NARANJA      1000CC,2.000000,3656.712605,7313.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-18,162210,768798,16,COSTO LOGISTICO,1.000000,18408.000000,18408.0000,ESTACION CENTRAL,SANTIAGO
789216,52,2018-09-26,1770025,93567,1,HUAWEI MIFI LTE E5573,1.000000,,0.0000,S20287052,SANTIAGO
765932,33,2018-08-29,163525,768798,1,DISP.VITAL C/GAS 1X12  DES.600CC 60,1.000000,1943.163025,1943.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,2,DISP.VITAL S/GAS 1X12  DES.600CC 60,1.000000,1943.163025,1943.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,3,DISP.VITAL C/GAS 1X6  DES.1600CC 16,3.000000,1577.909244,4734.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,4,DISP.VITAL S/GAS  1X6 DES.1600CC 16,3.000000,1577.909244,4734.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,5,BOT.BILZ             DES.2000CC,6.000000,595.954745,3576.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,6,BOT.PAP              DES.2000CC,6.000000,566.757664,3401.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,7,BOT.KEM PINA        DES.2000CC,6.000000,625.151825,3751.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,8,BOT.GINGER ALE       DES.2000CC,6.000000,595.954745,3576.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,9,DIS.LAT.MAS LIMON C/G DES.350CC,1.000000,3848.595349,3849.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,10,DIS.LAT.MAS LIMON NJA.C/G DES.350CC,1.000000,3848.595349,3849.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,11,BOT.CACHANTUN MAS GRANA DES.1500,12.000000,421.831008,5062.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,12,BOT.CACHANTUN MAS PERA DES.1500C 15,12.000000,421.831008,5062.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,13,BOT.CACHANTUN MAS MANZA.DES.1500 15,12.000000,421.831008,5062.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,14,BOT.WATTS MARACUYA LIGH DES.1500CC,12.000000,568.785714,6825.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,15,BOT.WATTS FRUTILLA    DES.1500CC 1,12.000000,568.785714,6825.0000,ESTACION CENTRAL,SANTIAGO
765932,33,2018-08-29,163525,768798,16,COSTO LOGISTICO,1.000000,19454.000000,19454.0000,ESTACION CENTRAL,SANTIAGO
766722,33,2018-08-01,460,768798,1,Recarga Bidones 20 lT,30.000000,1000.000000,30000.0000,EST CENTRAL,EST CENTRAL
766722,33,2018-08-01,460,768798,2,Bidon 10 Lt Desechables,10.000000,900.000000,9000.0000,EST CENTRAL,EST CENTRAL
765932,61,2018-07-28,43488,768798,1,BOT.LIMON SODA         RET.2000CC 2,6.000000,510.360584,3062.0000,ESTACION CENTRAL,SANTIAGO
765932,61,2018-07-28,43488,768798,2,COSTO LOGISTICO,1.000000,1516.666667,1517.0000,ESTACION CENTRAL,SANTIAGO
826235,33,2018-07-28,29685573,768798,1,3490 Alfi 3p 45g MLA,10.000000,162.000000,1620.0000,Estacion Ce,Quilicura
826235,33,2018-07-28,29685573,768798,2,7216Mankeke 4p 100g MLA,25.000000,323.000000,8075.0000,Estacion Ce,Quilicura
826235,33,2018-07-28,29685573,768798,3,20726 Pinguino 120g MLA,15.000000,388.000000,5820.0000,Estacion Ce,Quilicura
826235,33,2018-07-28,29685573,768798,4,24956 Gansito Term 50g MLA,12.000000,226.000000,2712.0000,Estacion Ce,Quilicura
826235,33,2018-07-28,29685573,768798,5,28554 Pan Hot Dog 15cm 8p 415g ID,9.000000,905.000000,8145.0000,Estacion Ce,Quilicura
826235,33,2018-07-28,29685573,768798,6,29446 Pan Blanco LV 400g Promo ID,18.000000,680.000000,12240.0000,Estacion Ce,Quilicura
826235,33,2018-07-28,29685573,768798,7,44169Rayita Vainilla 2p 60g Trad MLA,20.000000,194.000000,3880.0000,Estacion Ce,Quilicura
826235,33,2018-07-28,29685573,768798,8,Rayita Frutilla 2p 60g MLA,12.000000,194.000000,2328.0000,Estacion Ce,Quilicura
767538,33,2018-10-23,9006,768798,1,Tocineta 150gr,2.000000,4034.000000,8068.0000,EST CENTRAL,NUNOA
767538,33,2018-10-23,9006,768798,2,Mani Salado 80gr,1.000000,3193.000000,3193.0000,EST CENTRAL,NUNOA
799842,33,2018-08-08,66909562,768798,1,Mortadela Jamonda,3.000000,1650.000000,4950.0000,Estaci?n Central,CERRILLOS
799842,33,2018-08-08,66909562,768798,2,Jam?n Sandwich,3.540000,1650.000000,5841.0000,Estaci?n Central,CERRILLOS
799842,33,2018-08-08,66909562,768798,3,Croqueta de Pollo 80 grs,5.120000,2313.000000,11840.0000,Estaci?n Central,CERRILLOS
769798,33,2018-08-11,1700658,768798,1,KILOS CONOS PITILLA ALGOD?N 6-4,1.000000,5990.000000,5990.0000,ESTACION CENTRAL,Santiago
801863,33,2018-08-30,28017654,768798,1,VIENESA 20 x 5 SJ,5.000000,2198.000000,6205.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-30,28017654,768798,2,JAMON COLONIAL AUTOSERVICIO 250 GRS.,3.000000,6385.000000,15513.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-30,28017654,768798,3,JAMON PRAGA ACARAM.Env.AUTOSER.12x250 gr,3.000000,4214.000000,10239.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-30,28017654,768798,4,HAMBURGUESA 100 GRS. ANGUS LP,4.000000,5070.000000,14996.0000,ESTACION CENTRAL,Pudahuel
801863,33,2018-08-30,28017654,768798,5,SALCHICHON CERVEZA,2.396000,4854.000000,8122.0000,ESTACION CENTRAL,Pudahuel
799842,33,2018-10-06,67817554,768798,1,Papa Prefrita Bolsa 500 grs,12.500000,1150.000000,14375.0000,Estaci?n Central,CERRILLOS
799842,33,2018-10-06,67817554,768798,2,Nugget de Pollo Bolsa 400 grs,4.800000,1975.000000,9480.0000,Estaci?n Central,CERRILLOS
799842,33,2018-10-06,67817554,768798,3,Churrasco Vacuno 90 gramos,3.510000,4274.000000,15000.0000,Estaci?n Central,CERRILLOS
799842,33,2018-10-06,67817554,768798,4,Ensalada Primavera Bolsa 200 grs,2.400000,1375.000000,3300.0000,Estaci?n Central,CERRILLOS
